r,gtt,grr,phi,gtt_schw,grr_schw
1.092461702770742171e+00,8.538679061875233123e-02,1.169071221487739365e+01,7.061777808114451105e-01,8.463610443847813247e-02,1.181528860094096878e+01
1.092964940458431622e+00,8.581578987004929993e-02,1.163214525758058571e+01,7.061616660999580075e-01,8.505756865306091097e-02,1.175674329557753772e+01
1.093468409960352883e+00,8.624463169587312517e-02,1.157418240045847746e+01,7.061455439652998267e-01,8.547883881139450857e-02,1.169880187781280334e+01
1.093972111383290091e+00,8.667331660718607944e-02,1.151681435525080133e+01,7.061294144040511922e-01,8.589991500282911918e-02,1.164145505809947423e+01
1.094476044834076456e+00,8.710184511745754088e-02,1.146003202325335835e+01,7.061132774127908407e-01,8.632079731667319233e-02,1.158469373645192491e+01
1.094980210419594702e+00,8.753021774244806874e-02,1.140382649050704522e+01,7.060971329880963987e-01,8.674148584219476543e-02,1.152850899763533121e+01
1.095484608246777070e+00,8.795843499999327075e-02,1.134818902313291389e+01,7.060809811265434943e-01,8.716198066862068661e-02,1.147289210650087377e+01
1.095989238422603984e+00,8.838649740979048763e-02,1.129311106280787236e+01,7.060648218247065344e-01,8.758228188513594858e-02,1.141783450346154183e+01
1.096494101054106274e+00,8.881440549318993238e-02,1.123858422237575105e+01,7.060486550791580385e-01,8.800238958088546504e-02,1.136332780010333643e+01
1.096999196248363617e+00,8.924215977298555202e-02,1.118460028158981601e+01,7.060324808864693047e-01,8.842230384497262730e-02,1.130936377492788480e+01
1.097504524112504765e+00,8.966976077320970573e-02,1.113115118298145312e+01,7.060162992432096329e-01,8.884202476645974844e-02,1.125593436922125257e+01
1.098010084753708426e+00,9.009720901893052136e-02,1.107822902785097696e+01,7.059987447453998088e-01,8.926155243436839637e-02,1.120303168304486974e+01
1.098515878279201941e+00,9.052450503605090348e-02,1.102582607237645895e+01,7.059803891362144146e-01,8.968088693767872766e-02,1.115064797134446906e+01
1.099021904796262827e+00,9.095164935111148263e-02,1.097393472383624946e+01,7.059620250715982204e-01,9.010002836533048676e-02,1.109877564017270757e+01
1.099528164412217235e+00,9.137864249109403647e-02,1.092254753694173530e+01,7.059436525476563418e-01,9.051897680622189579e-02,1.104740724302204136e+01
1.100034657234441493e+00,9.180548498323026774e-02,1.087165721027611909e+01,7.059252715604918960e-01,9.093773234921076476e-02,1.099653547726362213e+01
1.100541383370361004e+00,9.223217735481072099e-02,1.082125658283615621e+01,7.059068821062064458e-01,9.135629508311382541e-02,1.094615318068911769e+01
1.101048342927450463e+00,9.265872013299754351e-02,1.077133863067308006e+01,7.058884841808995558e-01,9.177466509670650918e-02,1.089625332815174374e+01
1.101555536013234304e+00,9.308511384464038252e-02,1.072189646362935633e+01,7.058700777806691251e-01,9.219284247872383542e-02,1.084682902830313367e+01
1.102062962735286922e+00,9.351135901609432255e-02,1.067292332216838524e+01,7.058516629016112764e-01,9.261082731786007827e-02,1.079787352042312598e+01
1.102570623201231337e+00,9.393745617304000151e-02,1.062441257429395058e+01,7.058332395398202452e-01,9.302861970276810055e-02,1.074938017133930046e+01
1.103078517518740975e+00,9.436340584030807055e-02,1.057635771255621115e+01,7.058148076913883795e-01,9.344621972206046401e-02,1.070134247243308678e+01
1.103586645795538335e+00,9.478920854170501398e-02,1.052875235114187369e+01,7.057963673524065840e-01,9.386362746430865212e-02,1.065375403673000854e+01
1.104095008139395873e+00,9.521486479984254958e-02,1.048159022304541033e+01,7.057779185189634319e-01,9.428084301804351419e-02,1.060660859607099127e+01
1.104603604658135563e+00,9.564037513596952700e-02,1.043486517731889229e+01,7.057594611871462753e-01,9.469786647175515437e-02,1.055989999836229387e+01
1.105112435459628895e+00,9.606574006980629632e-02,1.038857117639789607e+01,7.057409953530401348e-01,9.511469791389270956e-02,1.051362220490149113e+01
1.105621500651797096e+00,9.649096011938272655e-02,1.034270229350091341e+01,7.057225210127286985e-01,9.553133743286468249e-02,1.046776928777697613e+01
1.106130800342611575e+00,9.691603580087887471e-02,1.029725271010002885e+01,7.057040381622933234e-01,9.594778511703927482e-02,1.042233542733870699e+01
1.106640334640093037e+00,9.734096762846734807e-02,1.025221671346069030e+01,7.056855467978141450e-01,9.636404105474349890e-02,1.037731490973805748e+01
1.107150103652311701e+00,9.776575611415991296e-02,1.020758869424811088e+01,7.056670469153690783e-01,9.678010533426373296e-02,1.033270212453429693e+01
1.107660107487387968e+00,9.819040176765635175e-02,1.016336314419841003e+01,7.056485385110343733e-01,9.719597804384572104e-02,1.028849156236581841e+01
1.108170346253492200e+00,9.861490509619695588e-02,1.011953465385238360e+01,7.056300215808845033e-01,9.761165927169501710e-02,1.024467781268395505e+01
1.108680820058844052e+00,9.903926660441578211e-02,1.007609791035010360e+01,7.056114961209920544e-01,9.802714910597598585e-02,1.020125556154766677e+01
1.109191529011713584e+00,9.946348679419952932e-02,1.003304769528410922e+01,7.055929621274277252e-01,9.844244763481280192e-02,1.015821958947680592e+01
1.109702473220420371e+00,9.988756616454705362e-02,9.990378882609775246e+00,7.055744195962606602e-01,9.885755494628889473e-02,1.011556476936252480e+01
1.110213652793333949e+00,1.003115052114327832e-01,9.948086436610799055e+00,7.055558685235580052e-01,9.927247112844705956e-02,1.007328606443286745e+01
1.110725067838873592e+00,1.007353044276729781e-01,9.906165409918287423e+00,7.055359336672341053e-01,9.968719626928945754e-02,1.003137852627187421e+01
1.111236718465509199e+00,1.011589643027951124e-01,9.864610941581625880e+00,7.055150926504542008e-01,1.001017304567782817e-01,9.989837292890534570e+00
1.111748604781759742e+00,1.015824853229084640e-01,9.823418255189872994e+00,7.054942420333514264e-01,1.005160737788345360e-01,9.948657586848243639e+00
1.112260726896195040e+00,1.020058679705803661e-01,9.782582657041700713e+00,7.054733818115034305e-01,1.009302263233394781e-01,9.907834713422774442e+00
1.112773084917433986e+00,1.024291127247117517e-01,9.742099534362916202e+00,7.054525119804857525e-01,1.013441881781329545e-01,9.867364058827895690e+00
1.113285678954146318e+00,1.028522200604195108e-01,9.701964353569611177e+00,7.054316325358720441e-01,1.017579594310152880e-01,9.827241088476517561e+00
1.113798509115051516e+00,1.032751904489182526e-01,9.662172658576082540e+00,7.054107434732338477e-01,1.021715401697458336e-01,9.787461345288710035e+00
1.114311575508919239e+00,1.036980243574069094e-01,9.622720069145781707e+00,7.053898447881405964e-01,1.025849304820438679e-01,9.748020448042675312e+00
1.114824878244568884e+00,1.041207222489568818e-01,9.583602279284331615e+00,7.053689364761598357e-01,1.029981304555878108e-01,9.708914089767814559e+00
1.115338417430870255e+00,1.045432845824043472e-01,9.544815055673060655e+00,7.053480185328568908e-01,1.034111401780160033e-01,9.670138036178313357e+00
1.115852193176743778e+00,1.049657118122446220e-01,9.506354236142108505e+00,7.053270909537953104e-01,1.038239597369268186e-01,9.631688124146284835e+00
1.116366205591158955e+00,1.053880043885283280e-01,9.468215728181972324e+00,7.053061537345362009e-01,1.042365892198775512e-01,9.593560260213344293e+00
1.116880454783136578e+00,1.058101627567623187e-01,9.430395507492024265e+00,7.052852068706390032e-01,1.046490287143856390e-01,9.555750419139192431e+00
1.117394940861747177e+00,1.062321873578120635e-01,9.392889616565327060e+00,7.052642503576608268e-01,1.050612783079283297e-01,9.518254642486452255e+00
1.117909663936111242e+00,1.066540786278064312e-01,9.355694163308559297e+00,7.052432841911570049e-01,1.054733380879421256e-01,9.481069037240621000e+00
1.118424624115399890e+00,1.070758369980466113e-01,9.318805319695874445e+00,7.052223083666806502e-01,1.058852081418235613e-01,9.444189774463977116e+00
1.118939821508834642e+00,1.074974628949165040e-01,9.282219320455970646e+00,7.052013228797827660e-01,1.062968885569289812e-01,9.407613087982666045e+00
1.119455256225687201e+00,1.079189567397963873e-01,9.245932461791236179e+00,7.051803277260124680e-01,1.067083794205746505e-01,9.371335273105909636e+00
1.119970928375279229e+00,1.083403189489785118e-01,9.209941100128300917e+00,7.051593229009167629e-01,1.071196808200359785e-01,9.335352685376532733e+00
1.120486838066983459e+00,1.087615499335869429e-01,9.174241650898643741e+00,7.051383084000406587e-01,1.075307928425489612e-01,9.299661739351641643e+00
1.121002985410222141e+00,1.091826500994978466e-01,9.138830587349005441e+00,7.051172842189268319e-01,1.079417155753087387e-01,9.264258907413051247e+00
1.121519370514469038e+00,1.096036198472650630e-01,9.103704439380212676e+00,7.050962503531164050e-01,1.083524491054711492e-01,9.229140718606110738e+00
1.122035993489247208e+00,1.100244595720449164e-01,9.068859792414105669e+00,7.050752067981479465e-01,1.087629935201510634e-01,9.194303757506682828e+00
1.122552854444130777e+00,1.104451696635268682e-01,9.034293286287351066e+00,7.050541535495582490e-01,1.091733489064234952e-01,9.159744663114960161e+00
1.123069953488744277e+00,1.108657505058651127e-01,9.000001614171651454e+00,7.050330906028821065e-01,1.095835153513237126e-01,9.125460127775692598e+00
1.123587290732762867e+00,1.112862024776128111e-01,8.965981521519625019e+00,7.050106362155331707e-01,1.099934929418467933e-01,9.091446896124089960e+00
1.124104866285911886e+00,1.117065259516583503e-01,8.932229805035559522e+00,7.049871622231284052e-01,1.104032817649472920e-01,9.057701764056591998e+00
1.124622680257967300e+00,1.121267212951655851e-01,8.898743311670305189e+00,7.049636774175320753e-01,1.108128819075400173e-01,9.024221577725768384e+00
1.125140732758755924e+00,1.125467888695159124e-01,8.865518937639778940e+00,7.049401817937631654e-01,1.112222934565001431e-01,8.991003232558833602e+00
1.125659023898154754e+00,1.129667290302512478e-01,8.832553627466449342e+00,7.049166753468383284e-01,1.116315164986620978e-01,8.958043672299165650e+00
1.126177553786091856e+00,1.133865421270225105e-01,8.799844373042962076e+00,7.048931580717718859e-01,1.120405511208211191e-01,8.925339888069904859e+00
1.126696322532545702e+00,1.138062285035373461e-01,8.767388212717609264e+00,7.048696299635759388e-01,1.124493974097319215e-01,8.892888917459464082e+00
1.127215330247545166e+00,1.142257884975123872e-01,8.735182230400813097e+00,7.048460910172601457e-01,1.128580554521093626e-01,8.860687843627998106e+00
1.127734577041170194e+00,1.146452224406271786e-01,8.703223554692156583e+00,7.048225412278321667e-01,1.132665253346284429e-01,8.828733794434450388e+00
1.128254063023551357e+00,1.150645306584803795e-01,8.671509358027417846e+00,7.047989805902969973e-01,1.136748071439244168e-01,8.797023941583585582e+00
1.128773788304869852e+00,1.154837134705482132e-01,8.640036855845089292e+00,7.047754090996576348e-01,1.140829009665924598e-01,8.765555499792521132e+00
1.129293752995357725e+00,1.159027711901455954e-01,8.608803305771811409e+00,7.047518267509145229e-01,1.144908068891878905e-01,8.734325725976139765e+00
1.129813957205297648e+00,1.163217041243888306e-01,8.577806006826239837e+00,7.047282335390659957e-01,1.148985249982260592e-01,8.703331918450992077e+00
1.130334401045023363e+00,1.167405125741618338e-01,8.547042298640867841e+00,7.047046294591080562e-01,1.153060553801829036e-01,8.672571416157083490e+00
1.130855084624919238e+00,1.171591968340830459e-01,8.516509560701400972e+00,7.046810145060342645e-01,1.157133981214941709e-01,8.642041597897266669e+00
1.131376008055420490e+00,1.175777571924752768e-01,8.486205211603079945e+00,7.046573886748359605e-01,1.161205533085557517e-01,8.611739881593555523e+00
1.131897171447013184e+00,1.179961939313382419e-01,8.456126708323610686e+00,7.046337519605022637e-01,1.165275210277240125e-01,8.581663723560049917e+00
1.132418574910234454e+00,1.184145073263221382e-01,8.426271545512278749e+00,7.046101043580198509e-01,1.169343013653154628e-01,8.551810617792048319e+00
1.132940218555672063e+00,1.188326976467042190e-01,8.396637254794805827e+00,7.045864458623731785e-01,1.173408944076067550e-01,8.522178095270882991e+00
1.133462102493965284e+00,1.192507651553674358e-01,8.367221404093452719e+00,7.045627764685443717e-01,1.177473002408352398e-01,8.492763723284042499e+00
1.133984226835803355e+00,1.196687101087796218e-01,8.338021596962258641e+00,7.045390961715132239e-01,1.181535189511977446e-01,8.463565104760366609e+00
1.134506591691927690e+00,1.200865327569778096e-01,8.309035471936567774e+00,7.045154049662570861e-01,1.185595506248522391e-01,8.434579877619592381e+00
1.135029197173130111e+00,1.205042333435513147e-01,8.280260701896970943e+00,7.044917028477513110e-01,1.189653953479168358e-01,8.405805714136272755e+00
1.135552043390253063e+00,1.209218121056283846e-01,8.251694993447042492e+00,7.044679898109686977e-01,1.193710532064694574e-01,8.377240320317486777e+00
1.136075130454190729e+00,1.213392692738655548e-01,8.223336086304396275e+00,7.044442658508798250e-01,1.197765242865490576e-01,8.348881435293913356e+00
1.136598458475888140e+00,1.217566050724366578e-01,8.195181752705094524e+00,7.044191497713284678e-01,1.201818086741545111e-01,8.320726830724201051e+00
1.137122027566341620e+00,1.221738197190266606e-01,8.167229796820704379e+00,7.043928945294736232e-01,1.205869064552456127e-01,8.292774310212013944e+00
1.137645837836598117e+00,1.225909134248241023e-01,8.139478054187986089e+00,7.043666271932569334e-01,1.209918177157418562e-01,8.265021708735707406e+00
1.138169889397756096e+00,1.230078863945187201e-01,8.111924391150607150e+00,7.043403477571071880e-01,1.213965425415237664e-01,8.237466892090022696e+00
1.138694182360965534e+00,1.234247388262985912e-01,8.084566704312839747e+00,7.043140562154505124e-01,1.218010810184323445e-01,8.210107756339768414e+00
1.139218716837426593e+00,1.238414709118493551e-01,8.057402920004875568e+00,7.042877525627104784e-01,1.222054332322684012e-01,8.182942227285108672e+00
1.139743492938391833e+00,1.242580828363566009e-01,8.030430993759249958e+00,7.042614367933084374e-01,1.226095992687941116e-01,8.155968259937981912e+00
1.140268510775164224e+00,1.246745747785083652e-01,8.003648909798547706e+00,7.042351089016626320e-01,1.230135792137314610e-01,8.129183838009767626e+00
1.140793770459098466e+00,1.250909469105004612e-01,7.977054680533637310e+00,7.042087688821890845e-01,1.234173731527633544e-01,8.102586973409502846e+00
1.141319272101600335e+00,1.255071993980429457e-01,7.950646346072495874e+00,7.041824167293012637e-01,1.238209811715332842e-01,8.076175705752703493e+00
1.141845015814126896e+00,1.259233324003681820e-01,7.924421973739304015e+00,7.041560524374099739e-01,1.242244033556449967e-01,8.049948101880403328e+00
1.142371001708186729e+00,1.263393460702409710e-01,7.898379657603413762e+00,7.041296760009232436e-01,1.246276397906629363e-01,8.023902255388131621e+00
1.142897229895339928e+00,1.267552405539705274e-01,7.872517518018136151e+00,7.041032874142468811e-01,1.250306905621125786e-01,7.998036286164646569e+00
1.143423700487197214e+00,1.271710159914224980e-01,7.846833701169089181e+00,7.040768866717838081e-01,1.254335557554792091e-01,7.972348339940269923e+00
1.143950413595421711e+00,1.275866725160348381e-01,7.821326378631664689e+00,7.040504737679347258e-01,1.258362354562094776e-01,7.946836587844334332e+00
1.144477369331727168e+00,1.280022102548331597e-01,7.795993746937742941e+00,7.040240486970974487e-01,1.262387297497101768e-01,7.921499225971859737e+00
1.145004567807879514e+00,1.284176293284494397e-01,7.770834027151102497e+00,7.039976114536671270e-01,1.266410387213493527e-01,7.896334474958933036e+00
1.145532009135695306e+00,1.288329298511396714e-01,7.745845464451606155e+00,7.039711620320368013e-01,1.270431624564548612e-01,7.871340579566874496e+00
1.146059693427043724e+00,1.292481119308068194e-01,7.721026327727621208e+00,7.039447004265965147e-01,1.274451010403164775e-01,7.846515808274624248e+00
1.146587620793844353e+00,1.296631756690203030e-01,7.696374909176927126e+00,7.039182266317338676e-01,1.278468545581835647e-01,7.821858452879624224e+00
1.147115791348068958e+00,1.300781211610416710e-01,7.671889523915435660e+00,7.038917406418337963e-01,1.282484230952668502e-01,7.797366828106490289e+00
1.147644205201740819e+00,1.304929484958481933e-01,7.647568509593877017e+00,7.038652424512786832e-01,1.286498067367376485e-01,7.773039271223691316e+00
