r,gtt,grr,phi,gtt_schw,grr_schw
7.613672788157132345e+03,9.992652037501483786e-01,1.000143754777013561e+00,7.050277717799953783e-05,9.998686573447764792e-01,1.000131359908382755e+00
7.617179993104471578e+03,9.992654962561464682e-01,1.000143688490088278e+00,7.047028238924615004e-05,9.998687178193366165e-01,1.000131299417937214e+00
7.620688813630373261e+03,9.992657886668302458e-01,1.000143622233757856e+00,7.043777263191095472e-05,9.998687782660523604e-01,1.000131238955350943e+00
7.624199250479047805e+03,9.992660809822111467e-01,1.000143556008008972e+00,7.040524789909876485e-05,9.998688386849363674e-01,1.000131178520610842e+00
7.627711304395046682e+03,9.992663732023000511e-01,1.000143489812826081e+00,7.037270818391118149e-05,9.998688990760015161e-01,1.000131118113704254e+00
7.631224976123265151e+03,9.992666653271088384e-01,1.000143423648196306e+00,7.034015347944662085e-05,9.998689594392605740e-01,1.000131057734618523e+00
7.634740266408940442e+03,9.992669573566491659e-01,1.000143357514104991e+00,7.030758377880038203e-05,9.998690197747263086e-01,1.000130997383340548e+00
7.638257175997653576e+03,9.992672492909320248e-01,1.000143291410537927e+00,7.027499907506451157e-05,9.998690800824117098e-01,1.000130937059857450e+00
7.641775705635331178e+03,9.992675411299687394e-01,1.000143225337481345e+00,7.024239936132789823e-05,9.998691403623293228e-01,1.000130876764156573e+00
7.645295856068240937e+03,9.992678328737720772e-01,1.000143159294921480e+00,7.020978463067624594e-05,9.998692006144920263e-01,1.000130816496225261e+00
7.648817628042994329e+03,9.992681245223522524e-01,1.000143093282842566e+00,7.017715487619211447e-05,9.998692608389126990e-01,1.000130756256050635e+00
7.652341022306547529e+03,9.992684160757219214e-01,1.000143027301233056e+00,7.014451009095481093e-05,9.998693210356039973e-01,1.000130696043619594e+00
7.655866039606202321e+03,9.992687075338917424e-01,1.000142961350076742e+00,7.011185026804048475e-05,9.998693812045786888e-01,1.000130635858919925e+00
7.659392680689601548e+03,9.992689988968734838e-01,1.000142895429360745e+00,7.007917540052210046e-05,9.998694413458496522e-01,1.000130575701938307e+00
7.662920946304734571e+03,9.992692901646786918e-01,1.000142829539069966e+00,7.004648548146943780e-05,9.998695014594294328e-01,1.000130515572662304e+00
7.666450837199934540e+03,9.992695813373194680e-01,1.000142763679191527e+00,7.001378050394907807e-05,9.998695615453310204e-01,1.000130455471079038e+00
7.669982354123880214e+03,9.992698724148071365e-01,1.000142697849710771e+00,6.998106046102437708e-05,9.998696216035669604e-01,1.000130395397175853e+00
7.673515497825594139e+03,9.992701633971530217e-01,1.000142632050613045e+00,6.994879631304510095e-05,9.998696816341501314e-01,1.000130335350939870e+00
7.677050269054444470e+03,9.992704542843698912e-01,1.000142566281885914e+00,6.991679513724093423e-05,9.998697416370931901e-01,1.000130275332358432e+00
7.680586668560144062e+03,9.992707450764686250e-01,1.000142500543514057e+00,6.988477922023561496e-05,9.998698016124089039e-01,1.000130215341418660e+00
7.684124697092752285e+03,9.992710357734608806e-01,1.000142434835483485e+00,6.985274855523864942e-05,9.998698615601099293e-01,1.000130155378107899e+00
7.687664355402673209e+03,9.992713263753586483e-01,1.000142369157780875e+00,6.982070313545646746e-05,9.998699214802091451e-01,1.000130095442413491e+00
7.691205644240655602e+03,9.992716168821740297e-01,1.000142303510392461e+00,6.978864295409235472e-05,9.998699813727189856e-01,1.000130035534322781e+00
7.694748564357795658e+03,9.992719072939180158e-01,1.000142237893302255e+00,6.975656800434641204e-05,9.998700412376524405e-01,1.000129975653822667e+00
7.698293116505535181e+03,9.992721976106029302e-01,1.000142172306498045e+00,6.972447827941569089e-05,9.998701010750219442e-01,1.000129915800900937e+00
7.701839301435661582e+03,9.992724878322404303e-01,1.000142106749965398e+00,6.969237377249403083e-05,9.998701608848403755e-01,1.000129855975544491e+00
7.705387119900308790e+03,9.992727779588427284e-01,1.000142041223690548e+00,6.966025447677219498e-05,9.998702206671203907e-01,1.000129796177740893e+00
7.708936572651957249e+03,9.992730679904215929e-01,1.000141975727659283e+00,6.962812038543778872e-05,9.998702804218745355e-01,1.000129736407477488e+00
7.712487660443434834e+03,9.992733579269882371e-01,1.000141910261857836e+00,6.959597149167527327e-05,9.998703401491156884e-01,1.000129676664741396e+00
7.716040384027915024e+03,9.992736477685554286e-01,1.000141844826271553e+00,6.956380778866596561e-05,9.998703998488563949e-01,1.000129616949519962e+00
7.719594744158918729e+03,9.992739375151346026e-01,1.000141779420887334e+00,6.953162926958806570e-05,9.998704595211093116e-01,1.000129557261800528e+00
7.723150741590313373e+03,9.992742271667377496e-01,1.000141714045690522e+00,6.949943592761660216e-05,9.998705191658872060e-01,1.000129497601570217e+00
7.726708377076314719e+03,9.992745167233765269e-01,1.000141648700668018e+00,6.946722775592348656e-05,9.998705787832026237e-01,1.000129437968816815e+00
7.730267651371485954e+03,9.992748061850638130e-01,1.000141583385804944e+00,6.943500474767745915e-05,9.998706383730681102e-01,1.000129378363527444e+00
7.733828565230736785e+03,9.992750955518108213e-01,1.000141518101087978e+00,6.940276689604414314e-05,9.998706979354965441e-01,1.000129318785689447e+00
7.737391119409324347e+03,9.992753848236299863e-01,1.000141452846503132e+00,6.937051419418599040e-05,9.998707574705004708e-01,1.000129259235290169e+00
7.740955314662855926e+03,9.992756740005334093e-01,1.000141387622036415e+00,6.933824663526230866e-05,9.998708169780923249e-01,1.000129199712316952e+00
7.744521151747284421e+03,9.992759630825326367e-01,1.000141322427673618e+00,6.930596421242926142e-05,9.998708764582850961e-01,1.000129140216757140e+00
7.748088631418912883e+03,9.992762520696398809e-01,1.000141257263400973e+00,6.927366691883985448e-05,9.998709359110909967e-01,1.000129080748598298e+00
7.751657754434391791e+03,9.992765409618673544e-01,1.000141192129204715e+00,6.924135474764392232e-05,9.998709953365229053e-01,1.000129021307827548e+00
7.755228521550719961e+03,9.992768297592271587e-01,1.000141127025070853e+00,6.920902769198816881e-05,9.998710547345934785e-01,1.000128961894432233e+00
7.758800933525252731e+03,9.992771184617318392e-01,1.000141061950986066e+00,6.917668574501608584e-05,9.998711141053150397e-01,1.000128902508400142e+00
7.762374991115671946e+03,9.992774070693929422e-01,1.000140996906935698e+00,6.914477417594646778e-05,9.998711734487003566e-01,1.000128843149718172e+00
7.765950695080030528e+03,9.992776955822225693e-01,1.000140931892905538e+00,6.911314277004792746e-05,9.998712327647619746e-01,1.000128783818374334e+00
7.769528046176724274e+03,9.992779840002331548e-01,1.000140866908882931e+00,6.908149679328109863e-05,9.998712920535125503e-01,1.000128724514355305e+00
7.773107045164496412e+03,9.992782723234373554e-01,1.000140801954853220e+00,6.904983623893399733e-05,9.998713513149646293e-01,1.000128665237649095e+00
7.776687692802441234e+03,9.992785605518463843e-01,1.000140737030802196e+00,6.901816110029153611e-05,9.998714105491306459e-01,1.000128605988242825e+00
7.780269989850001366e+03,9.992788486854736751e-01,1.000140672136717646e+00,6.898647137063549685e-05,9.998714697560232567e-01,1.000128546766124060e+00
7.783853937066971412e+03,9.992791367243302192e-01,1.000140607272583804e+00,6.895476704324459858e-05,9.998715289356551184e-01,1.000128487571279923e+00
7.787439535213494310e+03,9.992794246684293391e-01,1.000140542438388014e+00,6.892304811139447036e-05,9.998715880880386653e-01,1.000128428403698200e+00
7.791026785050063154e+03,9.992797125177831363e-01,1.000140477634115621e+00,6.889131456835762414e-05,9.998716472131864430e-01,1.000128369263366235e+00
7.794615687337522104e+03,9.992800002724032682e-01,1.000140412859753747e+00,6.885956640740348192e-05,9.998717063111111081e-01,1.000128310150271371e+00
7.798206242837065474e+03,9.992802879323030574e-01,1.000140348115288180e+00,6.882780362179834860e-05,9.998717653818249840e-01,1.000128251064401397e+00
7.801798452310237735e+03,9.992805754974942722e-01,1.000140283400704933e+00,6.879602620480547979e-05,9.998718244253408383e-01,1.000128192005743211e+00
7.805392316518934422e+03,9.992808629679882371e-01,1.000140218715989349e+00,6.876423414968495977e-05,9.998718834416709944e-01,1.000128132974284600e+00
7.808987836225402134e+03,9.992811503437998288e-01,1.000140154061129660e+00,6.873242744969380999e-05,9.998719424308281090e-01,1.000128073970013132e+00
7.812585012192239446e+03,9.992814376249394837e-01,1.000140089436110324e+00,6.870060609808593477e-05,9.998720013928246164e-01,1.000128014992916148e+00
7.816183845182395089e+03,9.992817248114197470e-01,1.000140024840918462e+00,6.866877008811213495e-05,9.998720603276730623e-01,1.000127956042981214e+00
7.819784335959168857e+03,9.992820119032544968e-01,1.000139960275540085e+00,6.863691941302009427e-05,9.998721192353858811e-01,1.000127897120195675e+00
7.823386485286214338e+03,9.992822989004545020e-01,1.000139895739960538e+00,6.860505406605439292e-05,9.998721781159756183e-01,1.000127838224547094e+00
7.826990293927534367e+03,9.992825858030333075e-01,1.000139831234167609e+00,6.857317404045648048e-05,9.998722369694548195e-01,1.000127779356023039e+00
7.830595762647484662e+03,9.992828726110033477e-01,1.000139766758147086e+00,6.854127932946473011e-05,9.998722957958358082e-01,1.000127720514610852e+00
7.834202892210773825e+03,9.992831593243763910e-01,1.000139702311884315e+00,6.850936992631438433e-05,9.998723545951312408e-01,1.000127661700298098e+00
7.837811683382461524e+03,9.992834459431656491e-01,1.000139637895366418e+00,6.847744582423754146e-05,9.998724133673535519e-01,1.000127602913072344e+00
7.841422136927961219e+03,9.992837324673830013e-01,1.000139573508579183e+00,6.844550701646320986e-05,9.998724721125150650e-01,1.000127544152921377e+00
7.845034253613036526e+03,9.992840188970421034e-01,1.000139509151509065e+00,6.841355349621730791e-05,9.998725308306283255e-01,1.000127485419832318e+00
7.848648034203806674e+03,9.992843052321547237e-01,1.000139444824142743e+00,6.838158525672255559e-05,9.998725895217058790e-01,1.000127426713792733e+00
7.852263479466741956e+03,9.992845914727335188e-01,1.000139380526465782e+00,6.835002240796271393e-05,9.998726481857600490e-01,1.000127368034790187e+00
7.855880590168667368e+03,9.992848776187921445e-01,1.000139316258465305e+00,6.831875648034725493e-05,9.998727068228033810e-01,1.000127309382812468e+00
7.859499367076758062e+03,9.992851636703417029e-01,1.000139252020126435e+00,6.828747615021950497e-05,9.998727654328481984e-01,1.000127250757846920e+00
7.863119810958546623e+03,9.992854496273952947e-01,1.000139187811436070e+00,6.825618141094498699e-05,9.998728240159069358e-01,1.000127192159881107e+00
7.866741922581915787e+03,9.992857354899663536e-01,1.000139123632380667e+00,6.822487225588620176e-05,9.998728825719921387e-01,1.000127133588902595e+00
7.870365702715104817e+03,9.992860212580670920e-01,1.000139059482946680e+00,6.819354867840257358e-05,9.998729411011161305e-01,1.000127075044899172e+00
7.873991152126703128e+03,9.992863069317093894e-01,1.000138995363119898e+00,6.816221067185049103e-05,9.998729996032914569e-01,1.000127016527857959e+00
7.877618271585659386e+03,9.992865925109076786e-01,1.000138931272887222e+00,6.813085822958323912e-05,9.998730580785303301e-01,1.000126958037766967e+00
7.881247061861270595e+03,9.992868779956733949e-01,1.000138867212234439e+00,6.809949134495110778e-05,9.998731165268451848e-01,1.000126899574613537e+00
7.884877523723193917e+03,9.992871633860201941e-01,1.000138803181148228e+00,6.806811001130125629e-05,9.998731749482485665e-01,1.000126841138385458e+00
7.888509657941435762e+03,9.992874486819599555e-01,1.000138739179614600e+00,6.803671422197782174e-05,9.998732333427526875e-01,1.000126782729070074e+00
7.892143465286361788e+03,9.992877338835061130e-01,1.000138675207620009e+00,6.800530397032185121e-05,9.998732917103700935e-01,1.000126724346655172e+00
7.895778946528688721e+03,9.992880189906711008e-01,1.000138611265150690e+00,6.797387924967134248e-05,9.998733500511131078e-01,1.000126665991128094e+00
7.899416102439491624e+03,9.992883040034680198e-01,1.000138547352193541e+00,6.794244005336121692e-05,9.998734083649940541e-01,1.000126607662476852e+00
7.903054933790197538e+03,9.992885889219104145e-01,1.000138483468734796e+00,6.791098637472331944e-05,9.998734666520253667e-01,1.000126549360689010e+00
7.906695441352592752e+03,9.992888737460098314e-01,1.000138419614760465e+00,6.787951820708643211e-05,9.998735249122193691e-01,1.000126491085751912e+00
7.910337625898814622e+03,9.992891584757795931e-01,1.000138355790257227e+00,6.784803554377626057e-05,9.998735831455883849e-01,1.000126432837653345e+00
7.913981488201358843e+03,9.992894431112333553e-01,1.000138291995211093e+00,6.781653837811544758e-05,9.998736413521448485e-01,1.000126374616380875e+00
7.917627029033077633e+03,9.992897276523829975e-01,1.000138228229608517e+00,6.778502670342353238e-05,9.998736995319009724e-01,1.000126316421922290e+00
7.921274249167177004e+03,9.992900120992418422e-01,1.000138164493436399e+00,6.775350051301700489e-05,9.998737576848693021e-01,1.000126258254264933e+00
7.924923149377220398e+03,9.992902964518232123e-01,1.000138100786680528e+00,6.772195980020926504e-05,9.998738158110620500e-01,1.000126200113396813e+00
7.928573730437135964e+03,9.992905807101408744e-01,1.000138037109328248e+00,6.769040455831054149e-05,9.998738739104914286e-01,1.000126141999305718e+00
7.932225993121183819e+03,9.992908648742057087e-01,1.000137973461364682e+00,6.765883478062823041e-05,9.998739319831699834e-01,1.000126083911978769e+00
7.935879938204003338e+03,9.992911489440315931e-01,1.000137909842776729e+00,6.762725046046643470e-05,9.998739900291099270e-01,1.000126025851403977e+00
7.939535566460585869e+03,9.992914329196326273e-01,1.000137846253551510e+00,6.759565159112619441e-05,9.998740480483235826e-01,1.000125967817568906e+00
7.943192878666277466e+03,9.992917168010203577e-01,1.000137782693674815e+00,6.756443364634254103e-05,9.998741060408232739e-01,1.000125909810461344e+00
7.946851875596781611e+03,9.992920005882089951e-01,1.000137719163132877e+00,6.753352895540817998e-05,9.998741640066212133e-01,1.000125851830068857e+00
7.950512558028159219e+03,9.992922842812108630e-01,1.000137655661912595e+00,6.750261002836360346e-05,9.998742219457297242e-01,1.000125793876379232e+00
7.954174926736828638e+03,9.992925678800399503e-01,1.000137592190000202e+00,6.747167685865101462e-05,9.998742798581612412e-01,1.000125735949380257e+00
7.957838982499567464e+03,9.992928513847085803e-01,1.000137528747382154e+00,6.744072943970958085e-05,9.998743377439278657e-01,1.000125678049059275e+00
7.961504726093508907e+03,9.992931347952300758e-01,1.000137465334045572e+00,6.740976776497547445e-05,9.998743956030419211e-01,1.000125620175404517e+00
7.965172158296144516e+03,9.992934181116177594e-01,1.000137401949976246e+00,6.737879182788181838e-05,9.998744534355157310e-01,1.000125562328403328e+00
7.968841279885325093e+03,9.992937013338845098e-01,1.000137338595160186e+00,6.734780162185871339e-05,9.998745112413615077e-01,1.000125504508043495e+00
7.972512091639259779e+03,9.992939844620433165e-01,1.000137275269584514e+00,6.731679714033323803e-05,9.998745690205915748e-01,1.000125446714312583e+00
7.976184594336514238e+03,9.992942674961081684e-01,1.000137211973235907e+00,6.728577837672946216e-05,9.998746267732181447e-01,1.000125388947198823e+00
7.979858788756014292e+03,9.992945504360924991e-01,1.000137148706100820e+00,6.725474532446839280e-05,9.998746844992534299e-01,1.000125331206689561e+00
7.983534675677045016e+03,9.992948332820084101e-01,1.000137085468165710e+00,6.722369797696804185e-05,9.998747421987097539e-01,1.000125273492772582e+00
7.987212255879248914e+03,9.992951160338700012e-01,1.000137022259416142e+00,6.719263632764334478e-05,9.998747998715992180e-01,1.000125215805435674e+00
7.990891530142629563e+03,9.992953986916898179e-01,1.000136959079839905e+00,6.716156036990624195e-05,9.998748575179342568e-01,1.000125158144666626e+00
7.994572499247548876e+03,9.992956812554819601e-01,1.000136895929423009e+00,6.713047009716562442e-05,9.998749151377269717e-01,1.000125100510453224e+00
7.998255163974727111e+03,9.992959637252595284e-01,1.000136832808152132e+00,6.709936550282734747e-05,9.998749727309895752e-01,1.000125042902783035e+00
8.001939525105245593e+03,9.992962461010352904e-01,1.000136769716013285e+00,6.706824658029423062e-05,9.998750302977343907e-01,1.000124985321644067e+00
8.005625583420545809e+03,9.992965283828231238e-01,1.000136706652994034e+00,6.703711332296605761e-05,9.998750878379735196e-01,1.000124927767023886e+00
8.009313339702427584e+03,9.992968105706367954e-01,1.000136643619079724e+00,6.700596572423956287e-05,9.998751453517190635e-01,1.000124870238910724e+00
8.013002794733051815e+03,9.992970926644887397e-01,1.000136580614257475e+00,6.697480377750845862e-05,9.998752028389834567e-01,1.000124812737291924e+00
8.016693949294939557e+03,9.992973746643929456e-01,1.000136517638514189e+00,6.694362747616338066e-05,9.998752602997788008e-01,1.000124755262155274e+00
8.020386804170973846e+03,9.992976565703625136e-01,1.000136454691835652e+00,6.691243681359192901e-05,9.998753177341173082e-01,1.000124697813488561e+00
8.024081360144395148e+03,9.992979383824112105e-01,1.000136391774208988e+00,6.688123178317870860e-05,9.998753751420109692e-01,1.000124640391280018e+00
8.027777617998807727e+03,9.992982201005526921e-01,1.000136328885621095e+00,6.685001237830519370e-05,9.998754325234722184e-01,1.000124582995517208e+00
8.031475578518175098e+03,9.992985017247996149e-01,1.000136266026057763e+00,6.681877859234987705e-05,9.998754898785131573e-01,1.000124525626187699e+00
8.035175242486821844e+03,9.992987832551664118e-01,1.000136203195506335e+00,6.678790177701454829e-05,9.998755472071458872e-01,1.000124468283279500e+00
8.038876610689435438e+03,9.992990646916651842e-01,1.000136140393952155e+00,6.675735413059985599e-05,9.998756045093825096e-01,1.000124410966780841e+00
8.042579683911062602e+03,9.992993460343109202e-01,1.000136077621383235e+00,6.672679241254595123e-05,9.998756617852353479e-01,1.000124353676678846e+00
8.046284462937113858e+03,9.992996272831167204e-01,1.000136014877785584e+00,6.669621661637076867e-05,9.998757190347163926e-01,1.000124296412961744e+00
8.049990948553360795e+03,9.992999084380959074e-01,1.000135952163145658e+00,6.666562673558930211e-05,9.998757762578379671e-01,1.000124239175617324e+00
8.053699141545936072e+03,9.993001894992623590e-01,1.000135889477450801e+00,6.663502276371353666e-05,9.998758334546120619e-01,1.000124181964633596e+00
8.057409042701334329e+03,9.993004704666291760e-01,1.000135826820686580e+00,6.660440469425248945e-05,9.998758906250507783e-01,1.000124124779998125e+00
8.061120652806414910e+03,9.993007513402103470e-01,1.000135764192840337e+00,6.657377252071212828e-05,9.998759477691663289e-01,1.000124067621698920e+00
8.064833972648396411e+03,9.993010321200195278e-01,1.000135701593898974e+00,6.654312623659552070e-05,9.998760048869708150e-01,1.000124010489723769e+00
8.068549003014863047e+03,9.993013128060699302e-01,1.000135639023848055e+00,6.651246583540264430e-05,9.998760619784763382e-01,1.000123953384060904e+00
8.072265744693759189e+03,9.993015933983757648e-01,1.000135576482674926e+00,6.648179131063056287e-05,9.998761190436951107e-01,1.000123896304697668e+00
8.075984198473393917e+03,9.993018738969503545e-01,1.000135513970366041e+00,6.645110265577329088e-05,9.998761760826390121e-01,1.000123839251622293e+00
8.079704365142439201e+03,9.993021543018071329e-01,1.000135451486908966e+00,6.642039986432188834e-05,9.998762330953203659e-01,1.000123782224822344e+00
8.083426245489929897e+03,9.993024346129607549e-01,1.000135389032289268e+00,6.638968292976437952e-05,9.998762900817511623e-01,1.000123725224286275e+00
8.087149840305264661e+03,9.993027148304240992e-01,1.000135326606493846e+00,6.635895184558579356e-05,9.998763470419435029e-01,1.000123668250001430e+00
8.090875150378205035e+03,9.993029949542113766e-01,1.000135264209509822e+00,6.632820660526819159e-05,9.998764039759093780e-01,1.000123611301956039e+00
8.094602176498876361e+03,9.993032749843355766e-01,1.000135201841323651e+00,6.629744720229061256e-05,9.998764608836610002e-01,1.000123554380137891e+00
8.098330919457770506e+03,9.993035549208113544e-01,1.000135139501921344e+00,6.626667363012907317e-05,9.998765177652104708e-01,1.000123497484534996e+00
8.102061380045739497e+03,9.993038347636515883e-01,1.000135077191290023e+00,6.623588588225660858e-05,9.998765746205696692e-01,1.000123440615135140e+00
8.105793559054010075e+03,9.993041145128710445e-01,1.000135014909417697e+00,6.620508395214317753e-05,9.998766314497508079e-01,1.000123383771926333e+00
8.109527457274150038e+03,9.993043941684831566e-01,1.000134952656289045e+00,6.617426783325590627e-05,9.998766882527658773e-01,1.000123326954896363e+00
8.113263075498113722e+03,9.993046737305016913e-01,1.000134890431892076e+00,6.614343751905874978e-05,9.998767450296268677e-01,1.000123270164033462e+00
8.117000414518213802e+03,9.993049531989408596e-01,1.000134828236213469e+00,6.611259300301270856e-05,9.998768017803458807e-01,1.000123213399325639e+00
8.120739475127126752e+03,9.993052325738135400e-01,1.000134766069239012e+00,6.608173427857574737e-05,9.998768585049350177e-01,1.000123156660760237e+00
8.124480258117895573e+03,9.993055118551346094e-01,1.000134703930956492e+00,6.605086133920283584e-05,9.998769152034062691e-01,1.000123099948325933e+00
8.128222764283927972e+03,9.993057910429177237e-01,1.000134641821351700e+00,6.602032192014121428e-05,9.998769718757716252e-01,1.000123043262010070e+00
8.131966994418997274e+03,9.993060701371760945e-01,1.000134579740412422e+00,6.599012717495376500e-05,9.998770285220431875e-01,1.000122986601801101e+00
8.135712949317241510e+03,9.993063491379252650e-01,1.000134517688124891e+00,6.595991852068950386e-05,9.998770851422328354e-01,1.000122929967686591e+00
8.139460629773165238e+03,9.993066280451776695e-01,1.000134455664476008e+00,6.592969595094125680e-05,9.998771417363526703e-01,1.000122873359654996e+00
8.143210036581639542e+03,9.993069068589476300e-01,1.000134393669452004e+00,6.589945945929893598e-05,9.998771983044146827e-01,1.000122816777693879e+00
8.146961170537901125e+03,9.993071855792493574e-01,1.000134331703039781e+00,6.586920903934947199e-05,9.998772548464307519e-01,1.000122760221791474e+00
8.150714032437553215e+03,9.993074642060977286e-01,1.000134269765227346e+00,6.583894468467684099e-05,9.998773113624130904e-01,1.000122703691935788e+00
8.154468623076564654e+03,9.993077427395041790e-01,1.000134207855999602e+00,6.580866638886209176e-05,9.998773678523735775e-01,1.000122647188114611e+00
8.158224943251272634e+03,9.993080211794853618e-01,1.000134145975344779e+00,6.577837414548327801e-05,9.998774243163242037e-01,1.000122590710315951e+00
8.161982993758379052e+03,9.993082995260545998e-01,1.000134084123249334e+00,6.574806794811553963e-05,9.998774807542769594e-01,1.000122534258528040e+00
8.165742775394955061e+03,9.993085777792252156e-01,1.000134022299699721e+00,6.571774779033102141e-05,9.998775371662437239e-01,1.000122477832738666e+00
8.169504288958436518e+03,9.993088559390118641e-01,1.000133960504682618e+00,6.568741366569892724e-05,9.998775935522364877e-01,1.000122421432936282e+00
8.173267535246629450e+03,9.993091340054287564e-01,1.000133898738185145e+00,6.565706556778546591e-05,9.998776499122673522e-01,1.000122365059108454e+00
8.177032515057704586e+03,9.993094119784895479e-01,1.000133837000194870e+00,6.562670349015393241e-05,9.998777062463480858e-01,1.000122308711243413e+00
8.180799229190201913e+03,9.993096898582091159e-01,1.000133775290697358e+00,6.559632742636462661e-05,9.998777625544907899e-01,1.000122252389328947e+00
8.184567678443029763e+03,9.993099676446005608e-01,1.000133713609680175e+00,6.556593736997486685e-05,9.998778188367073438e-01,1.000122196093353510e+00
8.188337863615462993e+03,9.993102453376788707e-01,1.000133651957129999e+00,6.553553331453905765e-05,9.998778750930096271e-01,1.000122139823304890e+00
8.192109785507145716e+03,9.993105229374578125e-01,1.000133590333033284e+00,6.550511525360856778e-05,9.998779313234096300e-01,1.000122083579171317e+00
8.195883444918088571e+03,9.993108004439515968e-01,1.000133528737377597e+00,6.547468318073183867e-05,9.998779875279192320e-01,1.000122027360940802e+00
8.199658842648676000e+03,9.993110778571744346e-01,1.000133467170149171e+00,6.544423708945431661e-05,9.998780437065505344e-01,1.000121971168601132e+00
8.203435979499652603e+03,9.993113551771415359e-01,1.000133405631336014e+00,6.541377697331852059e-05,9.998780998593151947e-01,1.000121915002140760e+00
8.207214856272139514e+03,9.993116324038655574e-01,1.000133344120923029e+00,6.538330282586393379e-05,9.998781559862252033e-01,1.000121858861547697e+00
8.210995473767623480e+03,9.993119095373612648e-01,1.000133282638898669e+00,6.535281464062709853e-05,9.998782120872926615e-01,1.000121802746809729e+00
8.214777832787960506e+03,9.993121865776434243e-01,1.000133221185249610e+00,6.532231241114157554e-05,9.998782681625291158e-01,1.000121746657915311e+00
8.218561934135375850e+03,9.993124635247259135e-01,1.000133159759961865e+00,6.529179613093793045e-05,9.998783242119467785e-01,1.000121690594852231e+00
8.222347778612465845e+03,9.993127403786233875e-01,1.000133098363023443e+00,6.526159041587853839e-05,9.998783802355574180e-01,1.000121634557608719e+00
8.226135367022194259e+03,9.993130171393500571e-01,1.000133036994420799e+00,6.523174447692287124e-05,9.998784362333728026e-01,1.000121578546173229e+00
8.229924700167897754e+03,9.993132938069194671e-01,1.000132975654140388e+00,6.520188478956643013e-05,9.998784922054050339e-01,1.000121522560533327e+00
8.233715778853280426e+03,9.993135703813470494e-01,1.000132914342169554e+00,6.517201134747607847e-05,9.998785481516657692e-01,1.000121466600677467e+00
8.237508603882415628e+03,9.993138468626466819e-01,1.000132853058495641e+00,6.514212414431579297e-05,9.998786040721671098e-01,1.000121410666593436e+00
8.241303176059753241e+03,9.993141232508331306e-01,1.000132791803104881e+00,6.511222317374654167e-05,9.998786599669206021e-01,1.000121354758269687e+00
8.245099496190105128e+03,9.993143995459199402e-01,1.000132730575984619e+00,6.508230842942647372e-05,9.998787158359384586e-01,1.000121298875694231e+00
8.248897565078661501e+03,9.993146757479222098e-01,1.000132669377120642e+00,6.505237990501074312e-05,9.998787716792322255e-01,1.000121243018855299e+00
8.252697383530978186e+03,9.993149518568544831e-01,1.000132608206501850e+00,6.502243759415161722e-05,9.998788274968138934e-01,1.000121187187740901e+00
8.256498952352983906e+03,9.993152278727307491e-01,1.000132547064114474e+00,6.499248149049844953e-05,9.998788832886952305e-01,1.000121131382339490e+00
8.260302272350980274e+03,9.993155037955653297e-01,1.000132485949944972e+00,6.496251158769761206e-05,9.998789390548882272e-01,1.000121075602638632e+00
8.264107344331636341e+03,9.993157796253732128e-01,1.000132424863980019e+00,6.493252787939264429e-05,9.998789947954045410e-01,1.000121019848627002e+00
8.267914169101997686e+03,9.993160553621688313e-01,1.000132363806207403e+00,6.490253035922404997e-05,9.998790505102560511e-01,1.000120964120292610e+00
8.271722747469479145e+03,9.993163310059668403e-01,1.000132302776614024e+00,6.487251902082947325e-05,9.998791061994545259e-01,1.000120908417623689e+00
8.275533080241864809e+03,9.993166065567816725e-01,1.000132241775187003e+00,6.484249385784361739e-05,9.998791618630118450e-01,1.000120852740608246e+00
8.279345168227317117e+03,9.993168820146265396e-01,1.000132180801911908e+00,6.481245486389821764e-05,9.998792175009398875e-01,1.000120797089234514e+00
8.283159012234373222e+03,9.993171573795175400e-01,1.000132119856777191e+00,6.478240203262206835e-05,9.998792731132503109e-01,1.000120741463490726e+00
8.286974613071921340e+03,9.993174326514693284e-01,1.000132058939769530e+00,6.475233535764118560e-05,9.998793286999548835e-01,1.000120685863365111e+00
8.290791971549244408e+03,9.993177078304961158e-01,1.000131998050876936e+00,6.472225483257846841e-05,9.998793842610655958e-01,1.000120630288845902e+00
8.294611088475992801e+03,9.993179829166111139e-01,1.000131937190083420e+00,6.469216045105391554e-05,9.998794397965939940e-01,1.000120574739921109e+00
8.298431964662189785e+03,9.993182579098309759e-01,1.000131876357378991e+00,6.466205220668462550e-05,9.998794953065520685e-01,1.000120519216579185e+00
8.302254600918227879e+03,9.993185328101700238e-01,1.000131815552749437e+00,6.463193009308472882e-05,9.998795507909514768e-01,1.000120463718808139e+00
8.306078998054876138e+03,9.993188076176418022e-01,1.000131754776182325e+00,6.460179410386544222e-05,9.998796062498039872e-01,1.000120408246596426e+00
8.309905156883278323e+03,9.993190823322624095e-01,1.000131694027664331e+00,6.457164423263501442e-05,9.998796616831213679e-01,1.000120352799932055e+00
8.313733078214947454e+03,9.993193569540449461e-01,1.000131633307181911e+00,6.454148047299875326e-05,9.998797170909154985e-01,1.000120297378803258e+00
8.317562762861774900e+03,9.993196314830049554e-01,1.000131572614723074e+00,6.451160481012744230e-05,9.998797724731979253e-01,1.000120241983198266e+00
8.321394211636024920e+03,9.993199059191570921e-01,1.000131511950274277e+00,6.448210363014551805e-05,9.998798278299805276e-01,1.000120186613105533e+00
